pred	label
0.14	3
0.47714285714285715	3
0.37142857142857144	3
0.11428571428571428	2
0.02	3
0.44857142857142857	2
0.8142857142857143	3
0.12571428571428572	2
0.32857142857142857	3
0.18	2
0.7142857142857143	2
0.32285714285714284	3
0.1657142857142857	2
0.9428571428571428	3
0.9685714285714285	2
0.8828571428571429	2
0.22	2
0.5	2
0.6028571428571429	2
0.10571428571428572	3
0.25142857142857145	3
0.9942857142857143	2
0.7419047619047618	2
0.37142857142857144	2
0.8542857142857143	2
0.8714285714285714	3
0.19428571428571428	1
0.06	3
0.21142857142857144	2
0.054285714285714284	3
0.9885714285714285	2
0.1657142857142857	3
0.017142857142857144	2
0.11428571428571428	3
0.008571428571428572	3
0.23714285714285716	1
0.37142857142857144	2
0.4742857142857143	2
0.8257142857142857	2
0.8828571428571429	3
0.15142857142857144	2
0.21142857142857144	3
0.21428571428571427	3
0.13714285714285715	2
0.19142857142857142	2
0.30857142857142855	2
0.96	1
0.18571428571428572	2
0.08285714285714285	2
0.04857142857142857	2
0.06857142857142857	3
0.025714285714285714	3
0.002857142857142857	2
0.19428571428571428	2
0.017142857142857144	3
0.06857142857142857	2
0.10857142857142857	3
0.9285714285714286	2
0.9828571428571429	2
0.9114285714285715	1
0.06857142857142857	2
0.011428571428571429	3
0.14857142857142858	3
0.045714285714285714	2
0.9685714285714285	1
0.12571428571428572	3
0.2257142857142857	2
0.1	1
0.06	2
0.8485714285714285	2
0.0	3
0.017142857142857144	3
0.0	3
0.02857142857142857	3
0.11142857142857143	3
0.0	3
0.002857142857142857	3
0.6171428571428571	3
0.04	2
0.008571428571428572	3
0.014285714285714285	3
0.002857142857142857	3
0.5857142857142857	2
0.008571428571428572	3
0.08285714285714285	3
0.5685714285714286	2
0.002857142857142857	2
0.002857142857142857	3
0.7114285714285714	2
0.4	2
0.06857142857142857	3
0.05714285714285714	2
0.18857142857142858	2
0.022857142857142857	2
0.03428571428571429	3
0.03142857142857143	2
0.15142857142857144	3
0.42857142857142855	2
0.06285714285714286	3
0.04	3
0.4257142857142857	2
0.045714285714285714	1
0.6485714285714286	2
0.06857142857142857	3
0.12285714285714286	2
0.005714285714285714	2
0.06857142857142857	2
0.3	3
0.06285714285714286	3
0.0	2
0.002857142857142857	2
0.0	3
0.07142857142857142	2
0.002857142857142857	2
0.002857142857142857	3
0.0	3
0.002857142857142857	3
0.10857142857142857	2
0.22285714285714286	2
0.17714285714285713	2
0.16857142857142857	2
0.002857142857142857	3
0.0	3
0.014285714285714285	3
0.011428571428571429	3
0.27714285714285714	3
0.017142857142857144	2
0.36857142857142855	2
0.03142857142857143	3
0.6085714285714285	2
0.7228571428571429	2
0.7771428571428571	2
0.0	2
0.011428571428571429	3
0.15714285714285714	2
0.7657142857142857	3
0.09714285714285714	3
0.9485714285714286	2
0.011428571428571429	3
0.15142857142857144	3
0.03428571428571429	3
0.2571428571428571	1
0.03428571428571429	2
0.02	3
0.014285714285714285	3
0.0	3
0.82	2
0.19142857142857142	2
0.5	2
0.022857142857142857	3
0.5857142857142857	2
0.7314285714285714	3
0.02857142857142857	2
0.0	3
0.8942857142857142	2
0.07142857142857142	2
0.6914285714285714	3
0.002857142857142857	3
0.05714285714285714	2
0.9057142857142857	2
0.005714285714285714	3
0.0	3
0.037142857142857144	2
0.4542857142857143	2
0.02	3
0.6914285714285714	2
0.0	3
0.5828571428571429	2
0.014285714285714285	2
0.7	3
0.0	3
0.92	2
0.3914285714285714	3
0.6657142857142857	2
0.4857142857142857	3
0.0	3
0.19714285714285715	3
0.7485714285714286	2
0.002857142857142857	2
0.002857142857142857	3
0.0	3
0.15142857142857144	3
0.4228571428571429	3
0.16	2
0.22857142857142856	2
0.002857142857142857	3
0.0	3
0.36	2
0.23142857142857143	2
0.1	2
0.0	3
0.5657142857142857	2
0.0	3
0.03142857142857143	3
0.04	3
0.002857142857142857	3
0.06571428571428571	3
0.0	3
0.0	3
0.0	3
0.15142857142857144	2
0.0	3
0.022857142857142857	2
0.0	3
0.017142857142857144	3
0.24571428571428572	2
0.1457142857142857	3
0.054285714285714284	3
0.017142857142857144	2
0.13714285714285715	2
0.03428571428571429	2
0.32857142857142857	3
0.09	2
0.1442857142857143	3
0.07571428571428572	3
0.5171428571428571	1
0.86	3
0.041428571428571426	2
0.3514285714285714	2
0.09857142857142857	2
0.037142857142857144	3
0.7057142857142857	2
0.1	3
0.15714285714285714	3
0.34285714285714286	2
0.2885714285714286	3
0.07357142857142857	3
0.24571428571428572	2
0.9285714285714286	2
0.02	2
0.3914285714285714	3
0.04285714285714286	2
0.11142857142857143	2
0.008571428571428572	2
0.04285714285714286	3
0.19428571428571428	2
0.022857142857142857	2
0.06285714285714286	2
0.023571428571428573	3
0.8771428571428571	2
0.11714285714285715	2
0.045714285714285714	2
0.09428571428571429	2
0.32285714285714284	2
0.1657142857142857	2
0.03142857142857143	3
0.8914285714285715	2
0.017142857142857144	3
0.11714285714285715	3
0.1457142857142857	3
0.39714285714285713	2
0.037142857142857144	3
0.06285714285714286	2
0.08	3
0.002857142857142857	3
0.7057142857142857	2
0.22857142857142856	2
0.11142857142857143	2
0.13428571428571429	2
0.04	3
0.3457142857142857	3
0.6114285714285714	2
0.7914285714285715	2
0.6	2
0.09714285714285714	3
0.7085714285714285	2
0.17714285714285713	2
0.6771428571428572	2
0.6571428571428571	2
0.07428571428571429	2
0.1457142857142857	3
0.08857142857142856	2
0.054285714285714284	2
0.03428571428571429	2
0.06857142857142857	3
0.6857142857142857	2
0.6028571428571429	2
0.002857142857142857	3
0.008571428571428572	3
0.005714285714285714	2
0.002857142857142857	2
0.20285714285714285	1
0.008571428571428572	3
0.8285714285714286	2
0.18285714285714286	3
0.21714285714285714	2
0.08857142857142856	3
0.06	1
0.16857142857142857	3
0.4714285714285714	2
0.03428571428571429	2
0.04857142857142857	2
0.10285714285714286	3
0.68	2
0.005714285714285714	3
0.017142857142857144	2
0.3914285714285714	2
0.06285714285714286	3
0.4085714285714286	2
0.34	2
0.2257142857142857	2
0.6257142857142857	2
0.008571428571428572	3
0.002857142857142857	3
0.06	3
0.13714285714285715	3
0.8257142857142857	2
0.002857142857142857	3
0.08571428571428572	3
0.24857142857142858	2
0.7314285714285714	2
0.22	2
0.09142857142857143	2
0.11428571428571428	2
0.014285714285714285	3
0.7142857142857143	2
0.0	3
0.43714285714285717	2
0.11428571428571428	2
0.68	1
0.15714285714285714	2
0.5142857142857142	1
0.011428571428571429	2
0.44571428571428573	3
0.12285714285714286	2
0.011428571428571429	3
0.78	2
0.14857142857142858	3
0.054285714285714284	3
0.19714285714285715	2
0.025714285714285714	3
0.10285714285714286	3
0.2714285714285714	2
0.4828571428571429	2
0.06857142857142857	3
0.03142857142857143	3
0.6514285714285715	2
0.3057142857142857	2
0.02	2
0.5142857142857142	2
0.25142857142857145	3
0.008571428571428572	2
0.045714285714285714	2
0.0	3
0.5914285714285714	2
0.06	2
0.11714285714285715	3
0.22	3
0.16666666666666669	2
0.06571428571428571	2
0.6971428571428572	2
0.23142857142857143	3
0.20857142857142857	3
0.008571428571428572	3
0.32285714285714284	2
0.15142857142857144	2
0.2	3
0.3342857142857143	3
0.8	1
0.4257142857142857	2
0.7942857142857143	2
0.35714285714285715	2
0.8942857142857142	2
0.17142857142857143	2
0.14857142857142858	3
0.4142857142857143	3
0.43142857142857144	3
0.32285714285714284	2
0.08	2
0.13142857142857142	1
0.3142857142857143	2
0.38	2
0.30857142857142855	3
0.4657142857142857	2
0.39714285714285713	3
0.5714285714285714	2
0.014285714285714285	3
0.14857142857142858	2
0.32857142857142857	3
0.054285714285714284	3
0.4757142857142857	3
0.8914285714285715	2
0.28285714285714286	2
0.022857142857142857	1
0.2342857142857143	3
0.4742857142857143	2
0.45714285714285713	3
0.054285714285714284	1
0.04	3
0.37714285714285717	2
0.96	2
0.02095238095238095	3
0.9171428571428571	2
0.008571428571428572	3
0.008571428571428572	3
0.017142857142857144	3
0.008571428571428572	3
0.06285714285714286	2
0.011428571428571429	3
0.002857142857142857	3
0.08285714285714285	3
0.8114285714285714	3
0.0	3
0.017142857142857144	2
0.0	3
0.02	3
0.008571428571428572	3
0.38571428571428573	2
0.7	2
0.005714285714285714	3
0.014285714285714285	3
0.47714285714285715	2
0.13142857142857142	2
0.04	3
0.9828571428571429	1
0.14857142857142858	2
0.16	2
0.21619047619047616	2
0.6971428571428572	2
0.5114285714285715	2
0.2742857142857143	2
0.06857142857142857	3
0.14	2
0.06857142857142857	3
0.47714285714285715	2
0.025714285714285714	2
0.8514285714285714	2
0.13142857142857142	2
0.017142857142857144	2
0.9057142857142857	2
0.9314285714285714	2
0.9	1
0.9771428571428571	2
0.09333333333333335	3
0.8057142857142857	2
0.08857142857142856	2
0.17714285714285713	3
0.0	2
0.008571428571428572	2
0.0	3
0.0	3
0.008571428571428572	3
0.14285714285714285	3
0.0	3
0.002857142857142857	3
0.08571428571428572	3
0.005714285714285714	2
0.0	3
0.08	3
0.14285714285714285	3
0.06857142857142857	3
0.005714285714285714	2
0.0	3
0.02	3
0.10857142857142857	3
0.0	3
0.08857142857142856	3
0.15428571428571428	3
0.008571428571428572	3
0.005714285714285714	3
0.002857142857142857	3
0.0	3
0.0	3
0.09142857142857143	2
0.39714285714285713	1
0.03142857142857143	3
0.0	3
0.045714285714285714	3
0.005714285714285714	2
0.0	3
0.0	3
0.005714285714285714	2
0.005714285714285714	3
0.5028571428571429	2
0.011428571428571429	3
0.008571428571428572	2
0.2857142857142857	2
0.011428571428571429	3
0.0	3
0.054285714285714284	3
0.002857142857142857	3
0.06	1
0.58	2
0.04857142857142857	3
0.005714285714285714	2
0.06	2
0.26571428571428574	3
0.025714285714285714	3
0.24285714285714285	2
0.005714285714285714	3
0.037142857142857144	2
0.025714285714285714	3
0.24571428571428572	3
0.0	3
0.03142857142857143	3
0.005714285714285714	3
0.005714285714285714	3
0.0	3
0.08857142857142856	3
0.002857142857142857	3
0.08	2
0.008571428571428572	3
0.10571428571428572	3
0.2742857142857143	3
0.9457142857142857	3
0.054285714285714284	3
0.02	3
0.24571428571428572	2
0.9142857142857143	2
0.13428571428571429	2
0.7657142857142857	3
0.06857142857142857	3
0.8828571428571429	3
0.08571428571428572	3
0.022857142857142857	3
0.7742857142857142	1
0.8628571428571429	1
0.025714285714285714	2
0.13714285714285715	2
0.09714285714285714	3
0.1742857142857143	2
0.037142857142857144	3
0.08	3
0.045714285714285714	3
0.05142857142857143	2
0.025714285714285714	3
0.08285714285714285	3
0.3457142857142857	2
0.20285714285714285	3
0.42	1
0.12	2
0.5885714285714285	2
0.4514285714285714	2
0.07428571428571429	3
0.29428571428571426	3
0.17142857142857143	3
0.12	2
0.054285714285714284	3
0.07714285714285714	3
0.8485714285714285	2
0.06857142857142857	3
0.3314285714285714	2
0.2542857142857143	3
0.005714285714285714	2
0.7657142857142857	2
0.011428571428571429	2
0.9371428571428572	2
0.1742857142857143	3
0.6742857142857143	2
0.7628571428571429	1
0.16	3
0.0	3
0.08	3
0.0	2
0.22	3
0.7	1
0.005714285714285714	3
0.08857142857142856	3
0.06285714285714286	3
0.017142857142857144	3
0.005714285714285714	3
0.05142857142857143	2
0.04	3
0.14857142857142858	3
0.06285714285714286	3
0.022857142857142857	3
0.05142857142857143	1
0.18285714285714286	2
0.02857142857142857	3
0.10285714285714286	2
0.06	3
0.017142857142857144	3
0.11714285714285715	3
0.002857142857142857	3
0.8828571428571429	2
0.43714285714285717	2
0.02	3
0.6371428571428571	2
0.7885714285714286	2
0.15714285714285714	3
0.0	3
0.008571428571428572	3
0.12857142857142856	3
0.9742857142857143	3
0.002857142857142857	2
0.8714285714285714	2
0.0	2
0.017142857142857144	3
0.04857142857142857	2
0.7342857142857143	2
0.02	2
0.7371428571428571	3
0.014285714285714285	2
0.014285714285714285	3
0.8742857142857143	1
0.04	3
0.24857142857142858	2
0.16	2
0.054285714285714284	3
0.12	3
0.004285714285714286	3
0.17714285714285713	3
0.045714285714285714	3
0.011428571428571429	3
0.3314285714285714	2
0.025714285714285714	3
0.9771428571428571	2
0.13714285714285715	2
0.005714285714285714	2
0.32	2
0.03428571428571429	2
0.08	3
0.07714285714285714	2
0.06571428571428571	2
0.002857142857142857	3
0.10571428571428572	3
0.9428571428571428	2
0.022857142857142857	3
0.02	1
0.9	3
0.002857142857142857	2
0.002857142857142857	2
0.8628571428571429	1
0.05142857142857143	3
0.002857142857142857	3
0.15142857142857144	2
0.08	3
0.8485714285714285	2
0.06285714285714286	2
0.7257142857142858	1
0.16285714285714287	1
0.002857142857142857	2
0.04857142857142857	3
0.045714285714285714	3
0.005714285714285714	3
0.4057142857142857	2
0.05142857142857143	3
0.02	3
0.017142857142857144	2
0.16285714285714287	3
0.8028571428571428	2
0.23714285714285716	3
0.0	3
0.022857142857142857	3
0.017142857142857144	3
0.8857142857142857	1
0.8828571428571429	2
0.014285714285714285	3
0.6942857142857143	2
0.04	2
0.21714285714285714	3
0.1	2
0.10285714285714286	3
0.13714285714285715	2
0.18857142857142858	2
0.09428571428571429	2
0.24	2
0.10857142857142857	2
0.14857142857142858	2
0.11714285714285715	3
0.7257142857142858	1
0.04	2
0.21142857142857144	3
0.07142857142857142	2
0.3314285714285714	3
0.06857142857142857	2
0.7257142857142858	3
0.09428571428571429	3
0.16285714285714287	2
0.13428571428571429	3
0.4685714285714286	3
0.054285714285714284	3
0.12285714285714286	3
0.14857142857142858	2
0.16	2
0.08571428571428572	3
0.06	3
0.26857142857142857	3
0.19428571428571428	3
0.5914285714285714	2
0.017142857142857144	2
0.36	3
0.07428571428571429	3
0.3914285714285714	2
0.05714285714285714	3
0.32571428571428573	1
0.29714285714285715	2
0.045714285714285714	3
0.10285714285714286	3
0.04857142857142857	3
0.014285714285714285	3
0.002857142857142857	2
0.022857142857142857	3
0.7942857142857143	2
0.06285714285714286	3
0.4714285714285714	1
0.02857142857142857	2
0.002857142857142857	2
0.6228571428571429	2
0.008571428571428572	3
0.12	3
0.8685714285714285	3
0.5057142857142857	3
0.4	3
0.11428571428571428	3
0.1742857142857143	3
0.18857142857142858	2
0.10857142857142857	3
0.47714285714285715	1
0.5742857142857143	3
0.64	2
0.17714285714285713	3
0.21428571428571427	3
0.04	3
0.18	3
0.0	3
0.037142857142857144	3
0.12857142857142856	2
0.4542857142857143	2
0.0	3
0.014285714285714285	3
0.21714285714285714	3
0.18857142857142858	2
0.017142857142857144	2
0.014285714285714285	2
0.21142857142857144	3
0.9314285714285714	1
0.19714285714285715	2
0.32571428571428573	2
0.24285714285714285	2
0.045714285714285714	3
0.17142857142857143	3
0.02857142857142857	3
0.10857142857142857	3
0.8914285714285715	2
0.8685714285714285	1
0.02	3
0.07428571428571429	2
0.20857142857142857	2
0.32571428571428573	3
0.14285714285714285	3
0.5171428571428571	2
0.6057142857142858	3
0.13428571428571429	2
0.06285714285714286	2
0.16	2
0.008571428571428572	3
0.2342857142857143	3
0.82	2
0.15142857142857144	2
0.07428571428571429	2
0.054285714285714284	1
0.22285714285714286	3
0.32	2
0.1742857142857143	2
0.5885714285714285	3
0.008571428571428572	3
0.1457142857142857	2
0.8228571428571428	3
0.1742857142857143	2
0.82	2
0.0	2
0.4685714285714286	2
0.09428571428571429	3
0.29714285714285715	2
0.011428571428571429	3
0.002857142857142857	2
0.0	3
0.0	3
0.008571428571428572	3
0.002857142857142857	3
0.09142857142857143	2
0.008571428571428572	3
0.0	3
0.19428571428571428	2
0.0	2
0.05142857142857143	3
0.008571428571428572	3
0.002857142857142857	2
0.16857142857142857	3
0.5457142857142857	3
0.3457142857142857	3
0.21714285714285714	3
0.02	3
0.011428571428571429	2
0.06571428571428571	3
0.014285714285714285	3
0.04	3
0.5142857142857142	2
0.30857142857142855	2
0.44571428571428573	2
0.5804761904761905	2
0.3457142857142857	2
0.19714285714285715	2
0.8	3
0.76	2
0.4228571428571429	1
0.4828571428571429	2
0.6114285714285714	1
0.8685714285714285	2
0.2571428571428571	3
0.6742857142857143	1
0.42	3
0.5	3
0.6	2
0.72	2
0.4342857142857143	2
0.9885714285714285	1
0.6085714285714285	2
0.3171428571428571	2
0.22285714285714286	3
0.9142857142857143	2
0.5457142857142857	3
0.27714285714285714	2
0.26857142857142857	2
0.6714285714285714	2
0.7542857142857143	2
0.9	1
0.4714285714285714	2
0.5028571428571429	3
0.5057142857142857	2
0.2542857142857143	3
0.72	2
0.5857142857142857	2
0.5314285714285715	2
0.5085714285714286	2
0.780952380952381	3
0.6261904761904763	3
0.20285714285714285	2
0.2542857142857143	3
0.6628571428571428	1
1.0	2
0.3742857142857143	3
0.9428571428571428	2
0.54	2
0.5257142857142857	3
0.24571428571428572	2
0.5428571428571428	3
0.43142857142857144	2
0.7685714285714286	3
0.8028571428571428	2
0.34285714285714286	2
0.5457142857142857	2
0.4685714285714286	2
0.12095238095238096	3
0.7371428571428571	2
0.9685714285714285	1
0.06857142857142857	3
0.017142857142857144	3
0.8771428571428571	2
0.4257142857142857	2
0.07142857142857142	2
0.10857142857142857	2
0.05142857142857143	2
0.2257142857142857	2
0.037142857142857144	3
0.17142857142857143	2
0.92	2
0.04	2
0.15142857142857144	3
0.06571428571428571	3
0.09428571428571429	2
0.11428571428571428	2
0.9142857142857143	1
0.28285714285714286	2
0.0	2
0.8714285714285714	2
0.022857142857142857	3
0.08	2
0.7542857142857143	2
0.07428571428571429	2
0.014285714285714285	2
0.11142857142857143	2
0.10571428571428572	1
0.8857142857142857	2
0.2714285714285714	1
0.6314285714285715	2
0.1	3
0.2	3
0.18	3
0.5085714285714286	2
0.6114285714285714	2
0.03428571428571429	3
0.11142857142857143	2
0.8371428571428572	2
0.5542857142857143	2
0.3	2
0.11714285714285715	2
0.06	3
0.037142857142857144	2
0.22857142857142856	2
0.3314285714285714	2
0.34285714285714286	2
0.15428571428571428	3
0.14857142857142858	3
0.46285714285714286	3
0.12571428571428572	2
0.31142857142857144	2
0.41714285714285715	2
0.0619047619047619	2
0.9714285714285714	2
0.8742857142857143	2
0.38	2
0.08571428571428572	2
0.36857142857142855	3
0.2342857142857143	2
0.02857142857142857	3
0.08	2
0.29428571428571426	2
0.18	1
0.9857142857142858	2
0.08285714285714285	3
0.12	3
0.15428571428571428	3
0.9657142857142857	2
0.8085714285714286	2
0.06571428571428571	3
0.005714285714285714	2
0.02	3
0.84	1
0.014285714285714285	3
0.002857142857142857	3
0.22857142857142856	3
0.16857142857142857	3
0.0	3
0.35714285714285715	3
0.017142857142857144	3
0.06857142857142857	2
0.16857142857142857	2
0.017142857142857144	2
0.08571428571428572	3
0.4114285714285714	3
0.36	2
0.7228571428571429	2
0.15428571428571428	3
0.18	3
0.0	2
0.08285714285714285	3
0.08285714285714285	3
0.014285714285714285	3
0.002857142857142857	2
0.011428571428571429	3
0.017142857142857144	3
0.03428571428571429	3
0.005714285714285714	3
0.03428571428571429	3
0.022857142857142857	2
0.002857142857142857	3
0.7571428571428571	1
0.5885714285714285	2
0.0	3
0.0	2
0.045714285714285714	3
0.0	2
0.8057142857142857	2
0.002857142857142857	3
0.15714285714285714	2
0.04285714285714286	3
0.002857142857142857	2
0.022857142857142857	2
0.005714285714285714	3
0.011428571428571429	3
0.1657142857142857	3
0.36	2
0.002857142857142857	3
0.008571428571428572	2
0.037142857142857144	3
0.002857142857142857	3
0.8371428571428572	1
0.0	2
0.037142857142857144	3
0.82	2
0.04285714285714286	2
0.011428571428571429	3
0.82	2
0.054285714285714284	3
0.14285714285714285	3
0.7885714285714286	2
0.06857142857142857	2
0.1742857142857143	3
0.13714285714285715	3
0.017142857142857144	3
0.06	3
0.6485714285714286	2
0.2342857142857143	3
0.6514285714285715	2
0.8628571428571429	1
0.07142857142857142	3
0.08285714285714285	3
0.9457142857142857	2
0.02	3
0.8628571428571429	2
0.43142857142857144	2
0.06857142857142857	3
0.20857142857142857	3
0.44857142857142857	3
0.8285714285714286	1
0.06571428571428571	3
0.3	1
0.07428571428571429	2
0.8428571428571429	2
0.18571428571428572	2
0.09142857142857143	2
0.7771428571428571	2
0.1352380952380952	3
0.04285714285714286	3
0.8228571428571428	2
0.13428571428571429	3
0.2057142857142857	3
0.18857142857142858	2
0.037142857142857144	3
0.02	3
0.002857142857142857	3
0.005714285714285714	1
0.022857142857142857	3
0.06	3
0.014285714285714285	3
0.0	3
0.18571428571428572	3
0.12857142857142856	2
0.002857142857142857	3
0.0	3
0.0	2
0.08	3
0.9257142857142857	1
0.002857142857142857	3
0.8257142857142857	2
0.7257142857142858	1
0.09428571428571429	2
0.10571428571428572	2
0.6057142857142858	2
0.12571428571428572	3
0.18857142857142858	2
0.7514285714285714	2
0.56	2
0.7514285714285714	3
0.02	3
0.022857142857142857	3
0.21142857142857144	1
0.6485714285714286	2
0.15142857142857144	3
0.002857142857142857	3
0.14857142857142858	3
0.07428571428571429	3
0.021904761904761906	3
0.05142857142857143	3
0.23142857142857143	2
0.07428571428571429	3
0.09714285714285714	3
0.4542857142857143	2
0.9	1
0.12	2
0.15714285714285714	2
0.7257142857142858	2
0.1	3
0.19142857142857142	3
0.26857142857142857	2
0.9657142857142857	2
0.2342857142857143	2
0.6228571428571429	2
0.8342857142857143	2
0.02	3
0.014285714285714285	3
0.011428571428571429	2
0.9542857142857143	2
0.17142857142857143	2
0.16	3
0.9571428571428572	3
0.8485714285714285	2
0.14285714285714285	2
0.12857142857142856	3
0.0	2
0.017142857142857144	3
0.5028571428571429	2
0.38285714285714284	3
0.0	3
0.02	3
0.02	3
0.6371428571428571	1
0.025714285714285714	2
0.008571428571428572	3
0.3485714285714286	3
0.0	2
0.39714285714285713	2
0.002857142857142857	3
0.34285714285714286	3
0.12285714285714286	2
0.0	3
0.0	3
0.014285714285714285	3
0.2914285714285714	1
0.002857142857142857	2
0.0	3
0.30857142857142855	2
0.0	3
0.3171428571428571	1
0.0	3
0.08285714285714285	2
0.17714285714285713	2
0.03142857142857143	3
0.09142857142857143	3
0.037142857142857144	3
0.5171428571428571	2
0.2885714285714286	2
0.2342857142857143	2
0.8057142857142857	2
0.8942857142857142	2
0.13142857142857142	2
0.37714285714285717	2
0.9571428571428572	2
0.10285714285714286	3
0.06857142857142857	3
0.78	2
0.07142857142857142	3
0.014285714285714285	3
0.8857142857142857	2
0.26285714285714284	1
0.017142857142857144	2
0.9628571428571429	3
0.9257142857142857	3
0.037142857142857144	3
0.011428571428571429	3
0.24571428571428572	2
0.02	3
0.20285714285714285	2
0.3485714285714286	2
0.1	3
0.8285714285714286	2
0.6514285714285715	2
0.0	3
0.42	2
0.12285714285714286	3
0.005714285714285714	3
0.07142857142857142	3
0.002857142857142857	3
0.0	3
0.1	3
0.23714285714285716	2
0.37142857142857144	2
0.002857142857142857	3
0.1	3
0.005714285714285714	3
0.03142857142857143	2
0.054285714285714284	3
0.12857142857142856	2
0.0	3
0.014285714285714285	3
0.0	3
0.06	2
0.0	3
0.054285714285714284	3
0.037142857142857144	2
0.0	2
0.011428571428571429	3
0.002857142857142857	3
0.0	3
0.03142857142857143	3
0.12	2
0.02857142857142857	3
0.011428571428571429	3
0.2	3
0.18285714285714286	2
0.13428571428571429	2
0.7428571428571429	2
0.1657142857142857	3
0.02	3
0.12857142857142856	2
0.06857142857142857	2
0.4085714285714286	2
0.16857142857142857	3
0.005714285714285714	3
0.7971428571428572	2
0.22857142857142856	3
0.09142857142857143	3
0.11142857142857143	3
0.6171428571428571	2
0.1	3
0.7885714285714286	1
0.02	3
0.0	2
0.06857142857142857	2
0.44	2
0.054285714285714284	2
0.12	2
0.025714285714285714	3
0.037142857142857144	2
0.0	3
0.10571428571428572	2
0.25142857142857145	3
0.07142857142857142	2
0.02857142857142857	3
0.008571428571428572	2
0.002857142857142857	2
0.18857142857142858	3
0.06	3
0.13428571428571429	2
0.03428571428571429	2
0.04	3
0.04	1
0.04	3
0.3914285714285714	2
0.2542857142857143	2
0.46285714285714286	2
0.0	3
0.0	3
0.002857142857142857	3
0.0	3
0.0	3
0.02857142857142857	2
0.0	3
0.0	2
0.02	1
0.014285714285714285	3
0.0	2
0.18285714285714286	1
0.002857142857142857	3
0.13714285714285715	3
0.06	3
0.02	2
0.005714285714285714	3
0.28	3
0.002857142857142857	3
0.5314285714285715	3
0.7228571428571429	1
0.11142857142857143	2
0.08571428571428572	3
0.09142857142857143	3
0.08857142857142856	3
0.05142857142857143	3
0.002857142857142857	1
0.0	2
0.8485714285714285	2
0.06857142857142857	3
0.7514285714285714	2
0.022857142857142857	3
0.08571428571428572	2
0.8285714285714286	3
0.07714285714285714	3
0.04285714285714286	2
0.8971428571428571	2
0.011428571428571429	3
0.7171428571428572	2
0.03428571428571429	3
0.002857142857142857	3
0.06	2
0.03428571428571429	3
0.02	3
0.25142857142857145	3
0.08857142857142856	2
0.014285714285714285	3
0.09142857142857143	3
0.0	2
0.025714285714285714	3
0.037142857142857144	3
0.6	1
0.04285714285714286	3
0.05714285714285714	3
0.15714285714285714	3
0.022857142857142857	3
0.9628571428571429	2
0.9028571428571428	3
0.20857142857142857	3
0.4142857142857143	3
0.02857142857142857	3
0.15142857142857144	3
0.19142857142857142	3
0.21428571428571427	2
0.6171428571428571	2
0.28285714285714286	3
0.8771428571428571	3
0.8971428571428571	2
0.14	2
0.011428571428571429	2
0.9514285714285714	2
0.011428571428571429	3
0.014285714285714285	3
0.29428571428571426	3
0.10571428571428572	3
0.07714285714285714	2
0.022857142857142857	3
0.03142857142857143	3
0.4714285714285714	2
0.05714285714285714	3
0.02857142857142857	3
0.26285714285714284	3
0.05142857142857143	2
0.014285714285714285	3
0.0	3
0.5771428571428572	3
0.07714285714285714	3
0.037142857142857144	3
0.014285714285714285	3
0.0	3
0.04	3
0.14857142857142858	2
0.7257142857142858	2
0.04	2
0.014285714285714285	3
0.08571428571428572	3
0.037142857142857144	3
0.002857142857142857	3
0.045714285714285714	2
0.02857142857142857	3
0.002857142857142857	3
0.0	3
0.017142857142857144	3
0.7342857142857143	1
0.4542857142857143	3
0.10857142857142857	2
0.8885714285714286	2
0.08571428571428572	2
0.002857142857142857	3
0.7828571428571428	2
0.12571428571428572	3
0.005714285714285714	1
0.0	2
0.8542857142857143	1
0.06857142857142857	3
0.04	2
0.18285714285714286	3
0.5428571428571428	2
0.1457142857142857	2
0.3657142857142857	2
0.38285714285714284	2
0.22857142857142856	2
0.0	2
0.037142857142857144	3
0.07714285714285714	3
0.13142857142857142	3
0.49142857142857144	3
0.02	3
0.002857142857142857	2
0.011428571428571429	3
0.4742857142857143	3
0.014285714285714285	3
0.5457142857142857	2
0.04285714285714286	3
0.8771428571428571	3
0.005714285714285714	2
0.0	3
0.014285714285714285	3
0.0	3
0.02	2
0.0	3
0.12285714285714286	3
0.0	3
0.28	2
0.008571428571428572	2
0.0	3
0.0	3
0.008571428571428572	2
0.005714285714285714	3
0.8542857142857143	3
0.002857142857142857	3
0.3657142857142857	3
0.5714285714285714	2
0.22	2
0.32571428571428573	2
0.10571428571428572	2
0.06285714285714286	2
0.05714285714285714	3
0.06571428571428571	2
0.08571428571428572	3
0.41714285714285715	3
0.002857142857142857	3
0.05142857142857143	2
0.37714285714285717	2
0.02857142857142857	3
0.02	3
0.06285714285714286	3
0.5542857142857143	2
0.07142857142857142	2
0.04285714285714286	2
0.06	3
0.16857142857142857	2
0.26	2
0.014285714285714285	2
0.011428571428571429	3
0.09714285714285714	3
0.05142857142857143	3
0.04	2
0.04285714285714286	3
0.08857142857142856	2
0.02857142857142857	3
0.40285714285714286	2
0.16	2
0.03428571428571429	2
0.045714285714285714	3
0.08571428571428572	3
0.6571428571428571	2
0.2571428571428571	2
0.24285714285714285	2
0.03428571428571429	2
0.5857142857142857	2
0.20857142857142857	2
0.07714285714285714	3
0.08285714285714285	3
0.11142857142857143	2
0.16	2
0.19428571428571428	3
0.62	2
